date:;01-22-2020;;;;;SIR;;;;SEIR;beta_SEIR:;0,123
¹;;S;I;R;;S;I;R;;S;E;I;R
1;;10650000;0;0;;0;0;0;0,000;0;0;0;0
2;;10650000;0;0;;0;0;0;0,000;0;0;0;0
3;;10650000;0;0;;0;0;0;0,000;0;0;0;0
4;;10650000;0;0;;0;0;0;0,000;0;0;0;0
5;;10650000;0;0;;0;0;0;0,000;0;0;0;0
6;;10650000;0;0;;0;0;0;0,000;0;0;0;0
7;;10650000;0;0;;0;0;0;0,000;0;0;0;0
8;;10650000;0;0;;0;0;0;0,000;0;0;0;0
9;;10650000;0;0;;0;0;0;0,000;0;0;0;0
10;;10650000;0;0;;0;0;0;0,000;0;0;0;0
11;;10650000;0;0;;0;0;0;0,000;0;0;0;0
12;;10650000;0;0;;0;0;0;0,000;0;0;0;0
13;;10650000;0;0;;0;0;0;0,000;0;0;0;0
14;;10650000;0;0;;0;0;0;0,000;0;0;0;0
15;;10650000;0;0;;0;0;0;0,000;0;0;0;0
16;;10650000;0;0;;0;0;0;0,000;0;0;0;0
17;;10650000;0;0;;0;0;0;0,000;0;0;0;0
18;;10650000;0;0;;0;0;0;0,000;0;0;0;0
19;;10650000;0;0;;0;0;0;0,000;0;0;0;0
20;;10650000;0;0;;0;0;0;0,000;0;0;0;0
21;;10650000;0;0;;0;0;0;0,000;0;0;0;0
22;;10650000;0;0;;0;0;0;0,000;0;0;0;0
23;;10650000;0;0;;0;0;0;0,000;0;0;0;0
24;;10650000;0;0;;0;0;0;0,000;0;0;0;0
25;;10650000;0;0;;0;0;0;0,000;0;0;0;0
26;;10650000;0;0;;0;0;0;0,000;0;0;0;0
27;;10650000;0;0;;0;0;0;0,000;0;0;0;0
28;;10650000;0;0;;0;0;0;0,000;0;0;0;0
29;;10650000;0;0;;0;0;0;0,000;0;0;0;0
30;;10650000;0;0;;0;0;0;0,000;0;0;0;0
31;;10650000;0;0;;0;0;0;0,000;0;0;0;0
32;;10650000;0;0;;0;0;0;0,000;0;0;0;0
33;;10650000;0;0;;0;0;0;0,000;0;0;0;0
34;;10650000;0;0;;0;0;0;0,000;0;0;0;0
35;;10650000;0;0;;0;0;0;0,000;0;0;0;0
36;;10650000;0;0;;0;0;0;0,000;0;0;0;0
37;;10650000;0;0;;0;0;0;0,000;0;0;0;0
38;;10650000;0;0;;0;0;0;0,000;0;0;0;0
39;;10650000;0;0;;0;0;0;0,000;0;0;0;0
40;;10650000;0;0;;0;0;0;0,000;0;0;0;0
41;;10650000;0;0;;0;0;0;0,000;0;0;0;0
42;;10650000;0;0;;0;0;0;0,000;0;0;0;0
43;;10650000;0;0;;0;0;0;0,000;0;0;0;0
44;;10650000;0;0;;0;0;0;0,000;0;0;0;0
45;;10650000;0;0;;0;0;0;0,000;0;0;0;0
46;;10650000;0;0;;0;0;0;0,000;0;0;0;0
47;;10650000;0;0;;0;0;0;0,000;0;0;0;0
48;;10650000;0;0;;0;0;0;0,000;0;0;0;0
49;;10650000;0;0;;0;0;0;0,000;0;0;0;0
50;;10649909;91;0;;10649909;91;0;0,103;10649909;0;91;0
51;;10649906;94;0;;10649900;94;6;0,570;10649898;11;85;6
52;;10649859;141;0;;10649846;141;13;0,410;10649887;19;81;12
53;;10649811;189;0;;10649788;189;23;0,409;10649877;25;79;18
54;;10649747;253;0;;10649711;253;36;0,236;10649868;30;79;23
55;;10649702;295;3;;10649651;295;54;0,402;10649858;34;79;29
56;;10649604;393;3;;10649533;393;74;0,243;10649848;37;80;35
57;;10649536;461;3;;10649437;461;102;0,569;10649839;39;82;40
58;;10649306;691;3;;10649175;691;134;0,270;10649828;41;84;46
59;;10649167;829;4;;10648988;829;183;0,263;10649818;43;87;52
60;;10649005;989;6;;10648770;989;241;0,195;10649807;45;89;58
61;;10648880;1113;7;;10648577;1113;310;0,173;10649797;47;92;64
62;;10648764;1228;8;;10648384;1228;388;0,195;10649785;49;95;71
63;;10648606;1381;13;;10648145;1381;474;0,256;10649774;51;98;77
64;;10648346;1638;16;;10647792;1638;570;0,234;10649761;53;102;84
65;;10648075;1906;19;;10647409;1906;685;0,255;10649749;55;105;91
66;;10647721;2259;20;;10646923;2259;818;0,225;10649736;57;109;99
67;;10647369;2609;22;;10646415;2609;977;0,139;10649723;59;112;106
68;;10647183;2790;27;;10646051;2790;1159;0,128;10649709;61;116;114
69;;10646999;2953;48;;10645693;2953;1354;0,165;10649695;63;120;122
70;;10646692;3232;76;;10645207;3232;1561;0,124;10649680;65;124;131
71;;10646492;3408;100;;10644805;3408;1787;0,170;10649665;67;129;139
72;;10646142;3747;111;;10644228;3746;2026;0,128;10649649;70;133;148
73;;10645909;3966;125;;10643747;3965;2288;0,163;10649632;72;138;158
74;;10645528;4335;137;;10643100;4334;2566;0,091;10649616;75;143;167
75;;10645413;4424;163;;10642708;4423;2869;0,115;10649598;77;148;177
76;;10645178;4623;199;;10642200;4622;3179;0,099;10649580;80;153;188
77;;10644983;4757;260;;10641742;4756;3502;0,117;10649561;83;158;198
78;;10644688;4980;332;;10641187;4978;3835;0,105;10649542;85;163;209
79;;10644431;5156;413;;10640662;5154;4184;0,092;10649522;88;169;221
80;;10644268;5267;465;;10640191;5265;4544;0,075;10649501;92;175;233
81;;10644169;5291;540;;10639798;5289;4913;0,089;10649480;95;181;245
82;;10644009;5389;602;;10639330;5387;5283;0,072;10649457;98;187;258
83;;10643941;5397;662;;10638945;5394;5660;0,054;10649434;101;194;271
84;;10643889;5308;803;;10638657;5305;6038;0,056;10649411;105;200;284
85;;10643784;5231;985;;10638363;5228;6409;0,082;10649386;109;207;298
86;;10643567;5292;1141;;10637936;5289;6775;0,053;10649360;112;215;313
87;;10643451;5202;1347;;10637656;5199;7145;0,069;10649334;116;222;328
88;;10643394;5198;1408;;10637296;5195;7509;0,082;10649307;120;230;343
89;;10643254;5262;1484;;10636869;5258;7873;0,048;10649279;124;238;359
90;;10643100;5147;1753;;10636616;5143;8241;0,057;10649249;129;246;376
91;;10642967;5079;1954;;10636324;5075;8601;0,042;10649219;133;254;393
92;;10642868;4935;2197;;10636113;4931;8956;0,048;10649188;138;263;411
93;;10642813;4825;2362;;10635877;4821;9301;0,042;10649156;143;272;429
94;;10642727;4688;2585;;10635677;4684;9639;0,069;10649122;147;282;449
95;;10642648;4681;2671;;10635356;4677;9967;0,061;10649088;153;292;468
96;;10642596;4639;2765;;10635071;4635;10294;0,018;10649052;158;302;489
97;;10642555;4396;3049;;10634989;4392;10619;0,055;10649015;163;312;510
98;;10642496;4329;3175;;10634749;4325;10926;0,050;10648976;169;323;532
99;;10642421;4244;3335;;10634532;4240;11229;0,044;10648937;175;334;554
100;;10642318;4132;3550;;10634347;4128;11526;0,068;10648896;181;346;578
101;;10642263;4125;3612;;10634065;4120;11815;0,052;10648853;187;358;602
102;;10642245;4049;3706;;10633853;4044;12103;0,045;10648809;194;370;627
103;;10642219;3946;3835;;10633673;3941;12386;0,023;10648764;200;383;653
104;;10642181;3760;4059;;10633583;3755;12662;0,036;10648717;207;396;680
105;;10642104;3633;4263;;10633447;3629;12925;0,035;10648668;214;410;707
106;;10642026;3507;4467;;10633319;3503;13179;0,037;10648618;222;424;736
107;;10641969;3390;4641;;10633190;3386;13424;0,070;10648566;230;439;766
108;;10641923;3391;4686;;10632953;3386;13661;0,064;10648512;238;454;796
109;;10641905;3372;4723;;10632735;3367;13898;0,069;10648456;246;470;828
110;;10641877;3369;4754;;10632502;3364;14134;0,015;10648399;254;486;861
111;;10641824;3183;4993;;10632452;3178;14369;0,028;10648339;263;503;895
112;;10641779;3049;5172;;10632364;3044;14592;0,032;10648277;272;520;930
113;;10641731;2932;5337;;10632268;2928;14805;0,031;10648213;282;538;967
114;;10641649;2817;5534;;10632178;2813;15010;0,039;10648147;291;557;1004
115;;10641594;2730;5676;;10632068;2726;15207;0,073;10648079;302;576;1043
116;;10641545;2737;5718;;10631870;2732;15397;0,062;10648008;312;596;1084
117;;10641525;2715;5760;;10631701;2710;15589;0,045;10647935;323;617;1125
118;;10641414;2648;5938;;10631578;2643;15778;0,059;10647859;334;638;1169
119;;10641353;2619;6028;;10631422;2614;15963;0,058;10647781;346;660;1213
120;;10641279;2587;6134;;10631271;2582;16146;0,045;10647700;358;683;1260
121;;10641246;2522;6232;;10631156;2517;16327;0,052;10647616;370;707;1307
122;;10641187;2476;6337;;10631025;2471;16503;0,093;10647529;383;731;1357
123;;10641110;2532;6358;;10630797;2527;16676;0,082;10647439;396;757;1408
124;;10641045;2562;6393;;10630590;2557;16853;0,047;10647346;410;783;1461
125;;10640998;2503;6499;;10630470;2498;17032;0,054;10647250;424;810;1516
126;;10640950;2463;6587;;10630335;2458;17207;0,044;10647151;439;838;1573
127;;10640914;2399;6687;;10630227;2394;17379;0,054;10647048;454;867;1631
128;;10640860;2361;6779;;10630098;2356;17547;0,077;10646941;469;897;1692
129;;10640804;2377;6819;;10629917;2371;17712;0,065;10646831;486;928;1755
130;;10640770;2365;6865;;10629763;2359;17878;0,081;10646717;503;961;1820
131;;10640732;2390;6878;;10629573;2384;18043;0,049;10646599;520;994;1887
132;;10640698;2339;6963;;10629458;2333;18210;0,077;10646477;538;1028;1957
133;;10640636;2355;7009;;10629278;2349;18373;0,074;10646351;557;1064;2029
134;;10640562;2364;7074;;10629105;2357;18537;0,068;10646220;576;1101;2103
135;;10640506;2359;7135;;10628945;2352;18702;0,054;10646085;596;1139;2180
136;;10640471;2321;7208;;10628819;2314;18867;0,085;10645945;616;1178;2260
137;;10640433;2355;7212;;10628623;2348;19029;0,093;10645801;638;1219;2342
138;;10640372;2410;7218;;10628404;2403;19193;0,056;10645651;660;1261;2428
139;;10640303;2375;7322;;10628271;2368;19361;0,068;10645496;683;1305;2516
140;;10640249;2370;7381;;10628110;2362;19527;0,076;10645336;706;1350;2607
141;;10640176;2383;7441;;10627932;2375;19693;0,061;10645170;731;1397;2702
142;;10640145;2361;7494;;10627788;2353;19859;0,084;10644999;756;1445;2800
143;;10640062;2394;7544;;10627591;2386;20024;0,091;10644822;782;1495;2901
144;;10640009;2444;7547;;10627505;2305;20191;0,000;10644638;809;1547;3005
145;;;;;;10627423;2225;20352;0,035;10644448;837;1601;3114
146;;;;;;10627345;2147;20508;0,034;10644252;866;1656;3226
147;;;;;;10627271;2071;20658;0,034;10644048;896;1714;3342
148;;;;;;10627202;1995;20803;0,033;10643838;927;1773;3462
149;;;;;;10627136;1922;20943;0,033;10643620;960;1834;3586
150;;;;;;10627073;1850;21077;0,032;10643395;993;1898;3714
151;;;;;;10627014;1780;21207;0,031;10643162;1027;1963;3847
152;;;;;;10626958;1711;21331;0,031;10642921;1063;2031;3984
153;;;;;;10626905;1644;21451;0,030;10642672;1099;2102;4127
154;;;;;;10626855;1579;21566;0,030;10642414;1137;2175;4274
155;;;;;;10626808;1515;21677;0,029;10642147;1177;2250;4426
156;;;;;;10626764;1454;21783;0,029;10641871;1218;2328;4583
157;;;;;;10626722;1394;21884;0,028;10641586;1260;2408;4746
158;;;;;;10626683;1336;21982;0,028;10641290;1303;2492;4915
159;;;;;;10626645;1279;22075;0,027;10640984;1348;2578;5089
160;;;;;;10626611;1225;22165;0,027;10640668;1395;2667;5270
161;;;;;;10626578;1172;22251;0,026;10640341;1443;2759;5457
162;;;;;;10626547;1121;22333;0,026;10640002;1493;2855;5650
163;;;;;;10626518;1071;22411;0,026;10639652;1545;2954;5850
164;;;;;;10626490;1023;22486;0,025;10639290;1598;3056;6056
165;;;;;;10626465;977;22558;0,025;10638915;1653;3161;6270
166;;;;;;10626441;933;22626;0,024;10638527;1711;3271;6491
167;;;;;;10626418;890;22691;0,024;10638126;1770;3384;6720
168;;;;;;10626397;849;22754;0,023;10637711;1831;3501;6957
169;;;;;;10626377;809;22813;0,023;10637281;1894;3622;7202
170;;;;;;10626359;771;22870;0,023;10636837;1960;3747;7456
171;;;;;;10626341;735;22924;0,022;10636378;2027;3877;7718
172;;;;;;10626325;700;22975;0,022;10635902;2097;4011;7990
173;;;;;;10626310;666;23024;0,021;10635410;2170;4150;8270
174;;;;;;10626296;633;23071;0,021;10634901;2245;4293;8561
175;;;;;;10626282;602;23115;0,021;10634375;2322;4442;8861
176;;;;;;10626270;573;23157;0,020;10633830;2402;4595;9172
177;;;;;;10626258;544;23197;0,020;10633267;2485;4754;9494
178;;;;;;10626247;517;23236;0,020;10632684;2571;4918;9827
179;;;;;;10626237;491;23272;0,019;10632081;2660;5088;10171
180;;;;;;10626228;466;23306;0,019;10631457;2752;5264;10527
181;;;;;;10626219;442;23339;0,019;10630812;2847;5446;10896
182;;;;;;10626211;419;23370;0,018;10630144;2945;5634;11277
183;;;;;;10626203;398;23399;0,018;10629454;3046;5829;11671
184;;;;;;10626196;377;23427;0,018;10628739;3152;6030;12079
185;;;;;;10626189;357;23453;0,017;10628000;3260;6238;12501
186;;;;;;10626183;338;23478;0,017;10627236;3373;6453;12938
187;;;;;;10626177;321;23502;0,017;10626445;3489;6676;13390
188;;;;;;10626172;303;23524;0,016;10625627;3609;6907;13857
189;;;;;;10626167;287;23546;0,016;10624781;3733;7145;14341
190;;;;;;10626162;272;23566;0,016;10623906;3862;7392;14841
191;;;;;;10626158;257;23585;0,016;10623000;3995;7647;15358
192;;;;;;10626154;243;23603;0,015;10622064;4133;7910;15893
193;;;;;;10626150;230;23620;0,015;10621095;4275;8183;16447
194;;;;;;10626147;217;23636;0,015;10620092;4422;8465;17020
